date,regime,log_return,body_ratio,upper_wick_ratio,lower_wick_ratio,range_zscore,volume_zscore,volume_delta,gap,atr7_norm,atr14_norm,atr28_norm,atr_ratio,rsi14,rsi28,macd_hist,roc_5,roc_10,roc_20,roc_60,bb_position,dist_sma20,dist_sma50,range_percentile,corr_index,dow_sin,dow_cos,month_sin,month_cos,quarter_end_flag
2015-09-16 00:00:00,5.0,-1.226421,-1.4481708,-0.69146013,-0.92141694,-0.41645658,-0.70613784,-0.030618528,-0.3201084,0.6789648,1.0867519,1.5306572,-0.43350834,-0.49455744,-0.5662664,0.23704079,-0.1382876,0.22764188,-0.4782057,-0.46184886,-0.5336301,-0.35324305,-0.96667707,0.43853638,-0.4619377,0.95105654,0.309017,-1.0,-1.8369701e-16,0.0
2015-09-17 00:00:00,5.0,1.4907007,1.4399481,-1.000414,-0.39862707,-0.21789719,0.055549745,0.42972308,0.5885681,0.5622753,0.91029847,1.309547,-0.42842293,0.12753594,0.07715317,0.4333771,-0.48317695,0.7466655,-0.5295033,-0.060128924,0.40818626,0.3078655,-0.5057771,0.84464526,-0.14729406,0.58778524,-0.809017,-1.0,-1.8369701e-16,0.0
2015-09-18 00:00:00,2.0,0.50023216,-0.7764456,0.3255181,-0.25514793,-0.92798215,0.16718774,-0.14089824,1.5187675,0.3674394,0.7351734,1.1481024,-0.61140954,0.31537932,0.269064,0.67426,0.7202828,1.1364858,-0.13843495,0.20346285,0.8248461,0.5521643,-0.36603385,-0.39576808,-0.3133753,-0.58778524,-0.809017,-1.0,-1.8369701e-16,0.0
2015-09-21 00:00:00,2.0,0.66621995,0.9928409,-1.0947571,0.7796892,-0.26190948,0.051419344,-0.30103245,-0.15105554,0.30641985,0.63123035,1.025098,-0.6024234,0.56732464,0.5325363,0.9386022,1.2851444,1.6052359,0.4598576,0.49671626,1.218565,0.82438093,-0.1551291,0.6497042,-1.0006497,-0.95105654,0.309017,-1.0,-1.8369701e-16,0.0
2015-09-22 00:00:00,2.0,-1.4094266,-0.8328036,-0.83126616,0.83918864,-0.4516179,-0.9064143,-0.7758982,-1.4098785,0.78474087,0.9456877,1.2836549,-0.103941485,-0.043205503,-0.055762038,0.7435434,0.025752995,1.030324,0.9635633,0.49627265,0.10498755,0.12837294,-0.58318436,0.18011162,-2.9948502,0.0,1.0,-1.0,-1.8369701e-16,0.0
2015-09-23 00:00:00,5.0,0.44731033,0.19122398,1.1741784,0.5170185,-1.360833,-1.7702413,-0.7788858,0.6119756,0.27878863,0.6099344,1.0259703,-0.6658086,0.12551405,0.11293896,0.7473291,0.9524991,0.66279155,0.3421309,0.5381171,0.4148368,0.30244577,-0.48151582,-1.158211,-2.0474446,0.95105654,0.309017,-1.0,-1.8369701e-16,0.0
2015-09-24 00:00:00,5.0,-1.7569059,-1.3304887,-0.24547197,-1.1549739,0.12353591,1.1594987,2.0888727,-1.3036677,0.71902096,0.9157868,1.2948431,-0.2572357,-0.55469275,-0.5811449,0.3286025,-0.8995402,-1.1124222,-0.4100236,-0.21279669,-0.89664,-0.43643063,-1.0026096,0.50584537,-2.2974756,0.58778524,-0.809017,-1.0,-1.8369701e-16,0.0
2015-09-25 00:00:00,5.0,0.7013312,0.95033234,-0.23500268,0.16856508,-1.7703701,0.6364901,-0.35757846,0.605198,0.18546815,0.5483509,1.0029365,-0.81398356,-0.2620874,-0.29052284,0.22145052,-0.7733386,-0.047550354,-0.3691372,-0.35905316,-0.34332004,-0.12634526,-0.8073407,-1.5380554,-2.5144339,-0.58778524,-0.809017,-1.0,-1.8369701e-16,1.0
2015-09-28 00:00:00,5.0,-0.5912276,-1.352444,-0.79318297,-0.712213,0.15253459,0.4448713,-0.23544182,0.6659196,0.2125313,0.5470583,1.0084915,-0.7771962,-0.4887553,-0.5280572,0.016162632,-1.4587563,-0.15730828,-0.52810514,-0.51003224,-0.75884944,-0.36095953,-0.9757489,0.3335831,-2.3748114,-0.95105654,0.309017,-1.0,-1.8369701e-16,1.0
2015-09-29 00:00:00,5.0,0.5284292,0.92724615,1.0287507,-1.0629246,-1.0937698,-1.5122205,-1.0255885,0.13049689,-0.11332669,0.28711274,0.78923935,-1.0774081,-0.26584977,-0.31481034,-0.0031272718,-0.3870522,-0.29848328,-0.12335463,-0.24311656,-0.3202331,-0.121011354,-0.8070413,-0.7942459,-2.5929983,0.0,1.0,-1.0,-1.8369701e-16,1.0
