date,regime,log_return,body_ratio,upper_wick_ratio,lower_wick_ratio,range_zscore,volume_zscore,volume_delta,gap,atr7_norm,atr14_norm,atr28_norm,atr_ratio,rsi14,rsi28,macd_hist,roc_5,roc_10,roc_20,roc_60,bb_position,dist_sma20,dist_sma50,range_percentile,corr_index,dow_sin,dow_cos,month_sin,month_cos,quarter_end_flag
2018-06-07 00:00:00,5.0,-0.1648486,-0.11987378,0.45858988,1.5063239,-0.3584839,0.8332114,-0.2556008,0.004158614,0.86211795,0.8836785,0.39766502,0.76577884,0.92175907,1.408035,0.61622405,-0.30752108,1.3530132,1.5162481,1.4217997,0.6389503,0.674246,1.0762357,0.43996564,0.094304554,-0.58778524,-0.809017,0.5,-0.8660254,0.0
2018-06-14 00:00:00,5.0,-0.21996161,-0.35787448,1.5573677,-0.23896906,-0.42896888,1.3155471,-0.25458562,0.6936306,0.63802856,0.7832058,0.41769898,0.4849572,0.77597755,1.2621901,0.42694795,-0.14027888,1.0181587,1.1869302,1.6466072,0.4544137,0.4833547,0.9603136,0.3961433,0.03477404,-0.58778524,-0.809017,1.2246469e-16,-1.0,0.0
2018-06-21 00:00:00,2.0,-1.3206546,-0.986963,-1.0861247,0.7276597,1.1657847,0.5137896,-0.25702953,-0.22726074,1.5625879,1.6018912,1.317475,0.9067034,-0.21039073,0.3855422,-0.09886755,-0.33039165,-0.2761619,0.28675,1.2957783,-0.44059056,-0.30764112,0.20251147,1.3214608,0.20224032,-0.58778524,-0.809017,1.2246469e-16,-1.0,0.0
2018-06-28 00:00:00,5.0,-0.44406167,-0.5962109,-0.020216001,0.6023723,-0.22730704,-0.7746821,-0.2585382,0.717636,1.4141986,1.5971826,1.4630432,0.66271645,-0.46958143,0.1227698,-0.52231205,-1.3186098,-0.20514344,-0.039294697,0.19461639,-0.72181255,-0.5305737,0.024762843,0.6303749,0.99875855,-0.58778524,-0.809017,1.2246469e-16,-1.0,0.0
2018-07-05 00:00:00,2.0,0.5129343,0.8132166,0.8531802,-0.7353617,-0.38342458,-1.4748701,-0.25989214,-0.48588845,1.0455549,1.2844692,1.1908765,0.44238704,-0.105243236,0.42421672,-0.6678006,-0.8306084,-0.19292653,0.27814993,0.90987724,-0.4066293,-0.28375664,0.31679106,0.54190767,1.1127809,-0.58778524,-0.809017,1.2246469e-16,-1.0,1.0
2018-07-12 00:00:00,5.0,-1.0692052,-1.5072196,-0.5411864,-1.2843429,0.67100877,-1.3691536,-0.22933942,3.0,1.6140965,1.8024827,1.810775,0.65178645,-0.7753979,-0.22393987,-0.9538254,-1.260374,-1.4462923,0.039072294,0.30607775,-1.1810925,-0.819715,-0.2210794,1.1564968,0.50868714,-0.58778524,-0.809017,-0.5,-0.8660254,0.0
2018-07-19 00:00:00,5.0,1.109502,0.70797604,0.6784255,-0.16215532,-0.76713747,-0.07571276,2.4143527,3.0,1.2199705,1.3946211,1.3503125,0.5331781,-0.033231,0.42286184,-0.857649,-0.6021341,-0.6840807,-0.2202181,0.7153394,-0.34146738,-0.24313731,0.33349597,0.11309244,0.7688019,-0.58778524,-0.809017,-0.5,-0.8660254,0.0
2018-07-26 00:00:00,5.0,1.9486424,1.5604428,-0.9962087,-0.9487844,1.480107,0.5841813,-0.25528875,-0.29589868,1.3236781,1.2188805,0.9261266,0.9570176,1.0679163,1.4992917,-0.27624214,1.0409437,0.6742985,0.4583305,1.8063072,1.0511761,0.7406516,1.2390306,1.2754031,1.1090213,-0.58778524,-0.809017,-0.5,-0.8660254,0.0
2018-08-02 00:00:00,5.0,0.5333119,0.586943,-0.27019218,1.0086712,0.20378649,0.87288904,-0.25700265,0.2874851,1.1209624,1.0701579,0.7863239,0.82906127,1.3299165,1.7412082,0.18788445,1.4945683,0.22573236,0.6484591,1.6565243,1.1981708,0.9765493,1.4461929,0.9327344,0.96048844,-0.58778524,-0.809017,-0.5,-0.8660254,0.0
2018-08-09 00:00:00,5.0,0.36357152,0.4358031,1.5238198,-0.32361645,0.2987307,0.9225096,-0.2576822,0.1304143,0.99604857,0.9818752,0.7152345,0.7366588,1.4944751,1.8776759,0.53808373,1.4101422,0.60349613,1.5818838,1.9025785,1.2114091,1.059795,1.5426818,0.91405696,0.28712007,-0.58778524,-0.809017,-0.8660254,-0.5,0.0
