phase,epoch,train_loss,val_loss,acc_h1,acc_h5,acc_h20
1,1,0.24532524347305298,0.24448810730661666,0.5831083910805839,0.5919850468635559,0.5783326370375497
1,2,0.24526705178949568,0.24448358799730027,0.580876248223441,0.5830564754349845,0.5627076370375497
1,3,0.24526241653495365,0.24449009980474198,0.5741798196520124,0.5696636182921273,0.558243351323264
1,4,0.2452325016260147,0.24448391156537191,0.5741798196520124,0.5763600468635559,0.558243351323264
1,5,0.24519380927085876,0.24448218090193613,0.5719476767948696,0.5808243325778416,0.5604754941804069
1,6,0.24508216679096223,0.24448058009147644,0.5719476767948696,0.5808243325778416,0.5560112084661212
1,7,0.24525164862473806,0.24448089727333613,0.5719476767948696,0.5808243325778416,0.5515469227518354
1,8,0.24496023224459754,0.24445610174110957,0.5697155339377267,0.5808243325778416,0.5537790656089783
1,9,0.244885735379325,0.2444607445171901,0.5697155339377267,0.5808243325778416,0.5515469227518354
1,10,0.2451307025220659,0.24444129637309484,0.5697155339377267,0.5808243325778416,0.5560112084661212
1,11,0.24504738450050353,0.2444702216557094,0.5697155339377267,0.574127904006413,0.5560112084661212
