phase,epoch,train_loss,val_loss,acc_h1,acc_h5,acc_h20
1,1,0.24480715294679006,0.24413550325802394,0.565251248223441,0.5596968446459089,0.5252284067017692
1,2,0.24469228155083125,0.2441031719957079,0.5697155339377267,0.5563745839255196,0.5185319781303406
1,3,0.24473573135005103,0.24409889323370798,0.5697155339377267,0.5552844703197479,0.5229962638446263
1,4,0.24450183245870802,0.2440641905580248,0.5674833910805839,0.5552844703197479,0.5196740031242371
1,5,0.24475873278246985,0.24403263415609086,0.5686254160744804,0.5552844703197479,0.5196740031242371
1,6,0.2442741420533922,0.2440055630036763,0.5663932732173375,0.5552844703197479,0.5229962638446263
1,7,0.24445820020304787,0.24398935905524663,0.5686254160744804,0.5552844703197479,0.52190614598138
1,8,0.24443727764818404,0.24398757304464067,0.5663932732173375,0.5552844703197479,0.52190614598138
1,9,0.24462947812345293,0.2439848291022437,0.5663932732173375,0.5552844703197479,0.52190614598138
1,10,0.24468633863661024,0.24396956392696925,0.5653031553540911,0.5552844703197479,0.52190614598138
1,11,0.2444154656595654,0.24396554487092154,0.5653031553540911,0.5552844703197479,0.52190614598138
1,12,0.24452450374762216,0.24395578248160227,0.5653031553540911,0.5552844703197479,0.52190614598138
1,13,0.24447528388765122,0.24396464015756333,0.5653031553540911,0.5552844703197479,0.52190614598138
1,14,0.24424731565846336,0.24396305637700216,0.5653031553540911,0.553052327462605,0.52190614598138
1,15,0.24436360597610474,0.24395636788436345,0.5630710124969482,0.553052327462605,0.52190614598138
