phase,epoch,train_loss,val_loss,acc_h1,acc_h5,acc_h20,gap
1,1,0.24815882088207616,0.25057291984558105,0.5081967115402222,0.5245901346206665,0.688524603843689,
1,2,0.24794670721379722,0.2506652772426605,0.5081967115402222,0.5081967115402222,0.7049180269241333,
1,3,0.2478645952736459,0.25078457593917847,0.5081967115402222,0.5081967115402222,0.688524603843689,
1,4,0.24758758232360933,0.2508181631565094,0.49180328845977783,0.5081967115402222,0.688524603843689,
1,5,0.2477201430535898,0.25076526403427124,0.49180328845977783,0.5081967115402222,0.688524603843689,
1,6,0.24786994697117223,0.250808447599411,0.49180328845977783,0.5081967115402222,0.688524603843689,
1,7,0.24768149525654026,0.2507573366165161,0.4754098355770111,0.5081967115402222,0.6721311211585999,
1,8,0.24762696900018832,0.25074854493141174,0.4754098355770111,0.5081967115402222,0.6721311211585999,
1,9,0.24768555491435817,0.2506767511367798,0.4754098355770111,0.5081967115402222,0.688524603843689,
1,10,0.24766705966577296,0.2506885826587677,0.4754098355770111,0.49180328845977783,0.688524603843689,
1,11,0.24774372359601463,0.2506755590438843,0.4590163826942444,0.5081967115402222,0.6557376980781555,
3,1,0.24775086815764263,0.25059548020362854,0.5081967115402222,0.5081967115402222,0.7213114500045776,-0.002844612045985906
3,2,0.24775080128413876,0.2509668469429016,0.49180328845977783,0.5081967115402222,0.688524603843689,-0.0032160456587628505
3,3,0.24776536226272583,0.25083303451538086,0.49180328845977783,0.5081967115402222,0.6721311211585999,-0.0030676722526550293
3,4,0.247661375054499,0.2509475648403168,0.4754098355770111,0.5081967115402222,0.688524603843689,-0.003286189785817767
3,5,0.24773954472890714,0.2509375512599945,0.4590163826942444,0.5081967115402222,0.6721311211585999,-0.0031980065310873718
3,6,0.2478578468648399,0.2510053515434265,0.4590163826942444,0.49180328845977783,0.6393442749977112,-0.0031475046785866267
3,7,0.2475144648697318,0.2508511543273926,0.4590163826942444,0.5081967115402222,0.6721311211585999,-0.003336689457660774
3,8,0.24768524671473155,0.25077947974205017,0.4590163826942444,0.5081967115402222,0.6721311211585999,-0.0030942330273186214
3,9,0.24758305600503597,0.2507758140563965,0.4590163826942444,0.5081967115402222,0.6721311211585999,-0.003192758051360517
