phase,epoch,train_loss,val_loss,acc_h1,acc_h5,acc_h20
1,1,0.24616065317270708,0.2475686762481928,0.5645833313465118,0.531770832836628,0.5634114593267441
1,2,0.24618834074662657,0.24754437804222107,0.5645833313465118,0.5442708358168602,0.5790364593267441
1,3,0.2461376950448873,0.2475061472505331,0.5645833313465118,0.5381510406732559,0.5809895843267441
1,4,0.24615152393068587,0.2474946677684784,0.5645833313465118,0.533723957836628,0.5829427093267441
1,5,0.24613180817389974,0.2474621646106243,0.5645833313465118,0.533723957836628,0.5848958343267441
1,6,0.24626386834650624,0.24745459854602814,0.5626302063465118,0.5359375029802322,0.5848958343267441
1,7,0.24618763005246921,0.2474339660257101,0.5648437514901161,0.5359375029802322,0.5829427093267441
1,8,0.246132886835507,0.24742458015680313,0.5648437514901161,0.5378906279802322,0.5868489593267441
1,9,0.2462551867475315,0.24741234257817268,0.5648437514901161,0.533723957836628,0.5848958343267441
1,10,0.24620071144736544,0.24739727191627026,0.5628906264901161,0.533723957836628,0.5888020843267441
1,11,0.246119389728624,0.24739129468798637,0.5648437514901161,0.533723957836628,0.5888020843267441
1,12,0.24619861068774243,0.247377410531044,0.5606770813465118,0.533723957836628,0.5907552093267441
1,13,0.246021424325145,0.24737651087343693,0.5587239563465118,0.5378906279802322,0.5868489593267441
1,14,0.24616728206070101,0.24736378155648708,0.5606770813465118,0.533723957836628,0.5868489593267441
1,15,0.24600530218104927,0.24736243300139904,0.5606770813465118,0.5378906279802322,0.5907552093267441
