phase,epoch,train_loss,val_loss,acc_h1,acc_h5,acc_h20
1,1,0.24669040339749035,0.25307172536849976,0.4754098355770111,0.44262295961380005,0.3606557250022888
1,2,0.24672291918498715,0.2528344392776489,0.4754098355770111,0.44262295961380005,0.39344263076782227
1,3,0.24659783484005346,0.2525341510772705,0.4754098355770111,0.44262295961380005,0.4098360538482666
1,4,0.2465708132197217,0.2524932324886322,0.4754098355770111,0.44262295961380005,0.39344263076782227
1,5,0.24665642293488108,0.2524182200431824,0.4754098355770111,0.44262295961380005,0.39344263076782227
1,6,0.24647275521987821,0.25236624479293823,0.4754098355770111,0.44262295961380005,0.39344263076782227
1,7,0.2465310020417702,0.2522841691970825,0.4754098355770111,0.44262295961380005,0.39344263076782227
1,8,0.24663022451284455,0.25231027603149414,0.4754098355770111,0.44262295961380005,0.39344263076782227
1,9,0.2467250445993935,0.2521861791610718,0.4754098355770111,0.44262295961380005,0.37704917788505554
1,10,0.24664273094840167,0.2521742284297943,0.4754098355770111,0.44262295961380005,0.39344263076782227
1,11,0.24642640497626328,0.25207096338272095,0.4754098355770111,0.44262295961380005,0.37704917788505554
1,12,0.24676980768761983,0.2521594762802124,0.4754098355770111,0.44262295961380005,0.37704917788505554
1,13,0.2464947398842835,0.252139687538147,0.4754098355770111,0.44262295961380005,0.39344263076782227
1,14,0.246394594268101,0.25210902094841003,0.4754098355770111,0.44262295961380005,0.37704917788505554
1,15,0.24654109012789843,0.2521027624607086,0.4754098355770111,0.44262295961380005,0.37704917788505554
1,16,0.24656286072440264,0.2521199584007263,0.4754098355770111,0.44262295961380005,0.37704917788505554
1,17,0.24651295092047715,0.2520935535430908,0.4754098355770111,0.44262295961380005,0.39344263076782227
1,18,0.24658732806763997,0.2520783543586731,0.4754098355770111,0.44262295961380005,0.37704917788505554
1,19,0.2465733380579367,0.2520696520805359,0.4754098355770111,0.44262295961380005,0.39344263076782227
1,20,0.24661340946104468,0.25202903151512146,0.4754098355770111,0.44262295961380005,0.39344263076782227
1,21,0.24667206224871846,0.25202998518943787,0.4754098355770111,0.44262295961380005,0.39344263076782227
