phase,epoch,train_loss,val_loss,acc_h1,acc_h5,acc_h20
1,1,0.2469733932188579,0.2512214481830597,0.4615384638309479,0.3076923191547394,0.0
1,2,0.2478704537664141,0.25121527910232544,0.4615384638309479,0.3076923191547394,0.0
1,3,0.246395257966859,0.25115978717803955,0.4615384638309479,0.3076923191547394,0.0
1,4,0.2472602618592126,0.2511369585990906,0.4615384638309479,0.3076923191547394,0.0
1,5,0.2475698654140745,0.25109395384788513,0.4615384638309479,0.3076923191547394,0.0
1,6,0.24742261001041957,0.25106361508369446,0.4615384638309479,0.3076923191547394,0.0
1,7,0.24747533457619802,0.2510181963443756,0.4615384638309479,0.3076923191547394,0.0
1,8,0.2460873361144747,0.25096452236175537,0.4615384638309479,0.3076923191547394,0.0
1,9,0.24833392671176366,0.2509263753890991,0.4615384638309479,0.3076923191547394,0.0
1,10,0.24726431710379465,0.25088152289390564,0.4615384638309479,0.3076923191547394,0.0
1,11,0.2455290619816099,0.2508450746536255,0.4615384638309479,0.3076923191547394,0.0
1,12,0.2454062146799905,0.2508189082145691,0.4615384638309479,0.3076923191547394,0.0
1,13,0.24620044444288527,0.2507915496826172,0.4615384638309479,0.3076923191547394,0.0
1,14,0.24762398217405593,0.2507752478122711,0.4615384638309479,0.3076923191547394,0.0
1,15,0.2463259313787733,0.25075340270996094,0.4615384638309479,0.3076923191547394,0.0
1,16,0.24779535404273442,0.2507583796977997,0.4615384638309479,0.3076923191547394,0.0
1,17,0.24527160610471452,0.2507568299770355,0.4615384638309479,0.3076923191547394,0.0
1,18,0.24671650784356253,0.2507576048374176,0.4615384638309479,0.3076923191547394,0.0
1,19,0.24701227247714996,0.25073689222335815,0.4615384638309479,0.3076923191547394,0.0
1,20,0.24632754283291952,0.25071659684181213,0.4615384638309479,0.3076923191547394,0.0
1,21,0.24691641756466456,0.2507118284702301,0.4615384638309479,0.3076923191547394,0.0
1,22,0.24641212821006775,0.2507036328315735,0.4615384638309479,0.3076923191547394,0.0
1,23,0.2453829667397908,0.2506958842277527,0.4615384638309479,0.3076923191547394,0.0
1,24,0.24579529464244843,0.2506890296936035,0.4615384638309479,0.3076923191547394,0.0
1,25,0.2467817578996931,0.2506813406944275,0.4615384638309479,0.3076923191547394,0.0
1,26,0.24667407359395707,0.2506788969039917,0.4615384638309479,0.3076923191547394,0.0
1,27,0.24607201984950475,0.2506752610206604,0.4615384638309479,0.3076923191547394,0.0
1,28,0.24682090750762395,0.2506740391254425,0.4615384638309479,0.3076923191547394,0.0
1,29,0.24698071607521602,0.25067082047462463,0.4615384638309479,0.3076923191547394,0.0
