phase,epoch,train_loss,val_loss,acc_h1,acc_h5,acc_h20,gap
1,1,0.2438626480954034,0.24562084674835205,0.7692307829856873,0.692307710647583,1.0,
1,2,0.24459347128868103,0.2457020878791809,0.7692307829856873,0.692307710647583,1.0,
1,3,0.24596244096755981,0.24604396522045135,0.7692307829856873,0.6153846383094788,1.0,
1,4,0.24430418014526367,0.24633574485778809,0.7692307829856873,0.5384615659713745,1.0,
1,5,0.24563927522727422,0.2464679479598999,0.7692307829856873,0.5384615659713745,1.0,
1,6,0.2438656496150153,0.24642632901668549,0.7692307829856873,0.5384615659713745,1.0,
1,7,0.24367110431194305,0.24628475308418274,0.7692307829856873,0.5384615659713745,1.0,
1,8,0.24524004331656865,0.24617376923561096,0.7692307829856873,0.5384615659713745,1.0,
1,9,0.24444096429007395,0.2460084855556488,0.7692307829856873,0.5384615659713745,1.0,
1,10,0.24364429712295532,0.24595558643341064,0.7692307829856873,0.6153846383094788,1.0,
1,11,0.24550467090947287,0.24591462314128876,0.7692307829856873,0.6153846383094788,1.0,
3,1,0.2459963858127594,0.2454661726951599,0.7692307829856873,0.692307710647583,1.0,0.0005302131175994873
3,2,0.24562789286885942,0.24563708901405334,0.7692307829856873,0.692307710647583,1.0,-9.196145193929306e-06
3,3,0.2445202682699476,0.2458866536617279,0.7692307829856873,0.692307710647583,1.0,-0.0013663853917803004
3,4,0.24480181080954416,0.24611160159111023,0.692307710647583,0.692307710647583,1.0,-0.001309790781566067
3,5,0.24721162446907588,0.24642398953437805,0.692307710647583,0.692307710647583,1.0,0.0007876349346978284
3,6,0.24465163264955794,0.24679401516914368,0.6153846383094788,0.692307710647583,1.0,-0.0021423825195857338
3,7,0.244132827435221,0.24690063297748566,0.6153846383094788,0.6153846383094788,1.0,-0.002767805542264662
3,8,0.24399644987923758,0.24732816219329834,0.6153846383094788,0.5384615659713745,1.0,-0.003331712314060764
3,9,0.2461256980895996,0.24765752255916595,0.6153846383094788,0.5384615659713745,1.0,-0.0015318244695663452
