phase,epoch,train_loss,val_loss,acc_h1,acc_h5,acc_h20,gap
1,1,0.2475069339076678,0.24643710255622864,0.5873016119003296,0.5079365372657776,0.4444444477558136,
1,2,0.24739069739977518,0.2465314120054245,0.5714285969734192,0.5079365372657776,0.4444444477558136,
1,3,0.24740372527213322,0.24660123884677887,0.5555555820465088,0.5079365372657776,0.4444444477558136,
1,4,0.2471382798893111,0.24664221704006195,0.5555555820465088,0.5079365372657776,0.4285714328289032,
1,5,0.2471694683744794,0.24669557809829712,0.5396825671195984,0.5079365372657776,0.4285714328289032,
1,6,0.2473422008610907,0.24675202369689941,0.523809552192688,0.5079365372657776,0.4444444477558136,
1,7,0.24720342741126106,0.24680933356285095,0.523809552192688,0.4920634925365448,0.4444444477558136,
1,8,0.24719906917640141,0.24684976041316986,0.523809552192688,0.5079365372657776,0.4285714328289032,
1,9,0.24717974272512255,0.24687007069587708,0.523809552192688,0.5079365372657776,0.4285714328289032,
1,10,0.24707261260066712,0.24690485000610352,0.5396825671195984,0.5079365372657776,0.4444444477558136,
1,11,0.24710147579511008,0.246930792927742,0.5396825671195984,0.4920634925365448,0.4285714328289032,
3,1,0.24724424594924563,0.24652476608753204,0.5396825671195984,0.5079365372657776,0.4285714328289032,0.0007194798617135845
3,2,0.24733084511189235,0.24667614698410034,0.5396825671195984,0.4920634925365448,0.4444444477558136,0.0006546981277920083
3,3,0.2471854221962747,0.2467288076877594,0.5396825671195984,0.5079365372657776,0.4285714328289032,0.00045661450851530727
3,4,0.24735762852998006,0.24686717987060547,0.523809552192688,0.4920634925365448,0.4444444477558136,0.0004904486593745871
3,5,0.24732287795770735,0.2468797117471695,0.523809552192688,0.4920634925365448,0.4444444477558136,0.00044316621053785976
3,6,0.2470308794152169,0.2469533085823059,0.5396825671195984,0.4761904776096344,0.4285714328289032,7.757083291098921e-05
3,7,0.24707453165735518,0.24703983962535858,0.5714285969734192,0.4761904776096344,0.4444444477558136,3.4692031996602646e-05
3,8,0.2470268394265856,0.24702271819114685,0.5555555820465088,0.4761904776096344,0.4126984179019928,4.12123543874765e-06
3,9,0.24700249518666947,0.2470998913049698,0.5873016119003296,0.4761904776096344,0.4126984179019928,-9.739611830031358e-05
