phase,epoch,train_loss,val_loss,acc_h1,acc_h5,acc_h20
1,1,0.24511018494764963,0.24631390188421523,0.5340531553540911,0.5540905339377267,0.5238268290247236
1,2,0.2450513223807017,0.24608570975916727,0.5284987560340336,0.5630191053662982,0.5216465932982308
1,3,0.24457298749023013,0.24598040963922227,0.5463558988911765,0.5563745839255196,0.5205045683043343
1,4,0.24458958705266318,0.24589307180472783,0.5485880417483193,0.5630710124969482,0.5082537361553737
1,5,0.2445877793762419,0.24579232931137085,0.5485880417483193,0.5541943524565015,0.5160921897206988
1,6,0.2445888598759969,0.2457593104669026,0.5441237560340336,0.5564264953136444,0.5183243325778416
1,7,0.24447170197963713,0.2457561833517892,0.5441237560340336,0.5564264953136444,0.5160921897206988
1,8,0.24463340408272213,0.245768740773201,0.5441237560340336,0.5552844703197479,0.5160921897206988
1,9,0.24452208545472887,0.2457378080912999,0.5463558988911765,0.5441756631646838,0.5160921897206988
1,10,0.24434547159406875,0.24577501629080092,0.553052327462605,0.5586067267826625,0.5183243325778416
1,11,0.24407079451613956,0.24574053713253566,0.5441237560340336,0.5586067267826625,0.5093957611492702
1,12,0.2441552629073461,0.245731206876891,0.5441237560340336,0.5586067267826625,0.5093957611492702
1,13,0.24450693858994377,0.2457309365272522,0.5441237560340336,0.5586067267826625,0.5071636182921273
1,14,0.24458098279105292,0.2457384169101715,0.5441237560340336,0.5586067267826625,0.511627904006413
1,15,0.24433548152446746,0.24574601437364305,0.5485880417483193,0.5586067267826625,0.5093957611492702
