phase,epoch,train_loss,val_loss,acc_h1,acc_h5,acc_h20
1,1,0.24732193879542813,0.2513419836759567,0.4721726179122925,0.48958333730697634,0.4735119104385376
1,2,0.24713595163437627,0.25148758590221404,0.47693452835083006,0.48958333730697634,0.459375
1,3,0.2472581805721406,0.2514965504407883,0.47693452835083006,0.48958333730697634,0.4625
1,4,0.24725092611005228,0.2514662891626358,0.47693452835083006,0.48958333730697634,0.46875
1,5,0.2470090466160928,0.2515171945095062,0.47693452835083006,0.4816964268684387,0.4735119104385376
1,6,0.24712211037835768,0.25149931013584137,0.47693452835083006,0.4864583373069763,0.47053571939468386
1,7,0.24702571620864253,0.2515626162290573,0.4800595283508301,0.4864583373069763,0.4672619104385376
1,8,0.24725995621373575,0.2516569346189499,0.47529761791229247,0.4833333373069763,0.4688988089561462
1,9,0.24710397374245427,0.2515676707029343,0.47529761791229247,0.4864583373069763,0.4672619104385376
1,10,0.24719567164298026,0.2515683740377426,0.47529761791229247,0.4864583373069763,0.4672619104385376
1,11,0.24719145028821884,0.2515861392021179,0.47529761791229247,0.4864583373069763,0.4735119104385376
