phase,epoch,train_loss,val_loss,acc_h1,acc_h5,acc_h20
1,1,0.24699623457023076,0.24881473183631897,0.4615384638309479,0.4615384638309479,0.07692307978868484
1,2,0.2487731043781553,0.24880720674991608,0.4615384638309479,0.4615384638309479,0.07692307978868484
1,3,0.2482651812689645,0.2489382028579712,0.4615384638309479,0.38461539149284363,0.07692307978868484
1,4,0.24973025705133164,0.24903661012649536,0.4615384638309479,0.38461539149284363,0.07692307978868484
1,5,0.2468453965016774,0.24915705621242523,0.4615384638309479,0.38461539149284363,0.07692307978868484
1,6,0.24791772876467025,0.24920231103897095,0.4615384638309479,0.38461539149284363,0.07692307978868484
1,7,0.247667133808136,0.24929946660995483,0.38461539149284363,0.38461539149284363,0.07692307978868484
1,8,0.24917913334710257,0.24933043122291565,0.38461539149284363,0.38461539149284363,0.07692307978868484
1,9,0.24877877746309554,0.24937179684638977,0.3076923191547394,0.38461539149284363,0.07692307978868484
1,10,0.2481320457799094,0.24935974180698395,0.3076923191547394,0.38461539149284363,0.07692307978868484
1,11,0.24880000736032212,0.24937452375888824,0.3076923191547394,0.38461539149284363,0.07692307978868484
