phase,epoch,train_loss,val_loss,acc_h1,acc_h5,acc_h20,gap
1,1,0.24653481159891402,0.25809958577156067,0.3076923191547394,0.6153846383094788,1.0,
1,2,0.24654653668403625,0.25840452313423157,0.3076923191547394,0.6153846383094788,1.0,
1,3,0.24679088379655564,0.25872480869293213,0.3076923191547394,0.6153846383094788,1.0,
1,4,0.24785861372947693,0.2589324414730072,0.3076923191547394,0.6153846383094788,1.0,
1,5,0.24520512563841684,0.25913310050964355,0.3076923191547394,0.6153846383094788,1.0,
1,6,0.24611397300447738,0.25941598415374756,0.3076923191547394,0.6153846383094788,1.0,
1,7,0.24549215819154466,0.2597046196460724,0.3076923191547394,0.6153846383094788,1.0,
1,8,0.24496638561998094,0.2599450945854187,0.3076923191547394,0.6153846383094788,1.0,
1,9,0.24844328207629068,0.2601580321788788,0.3076923191547394,0.6153846383094788,1.0,
1,10,0.24462435713836125,0.2602258324623108,0.3076923191547394,0.6153846383094788,1.0,
1,11,0.24594821887356894,0.2603389620780945,0.3076923191547394,0.6153846383094788,1.0,
3,1,0.24935626983642578,0.25850817561149597,0.3076923191547394,0.6153846383094788,1.0,-0.00915190577507019
3,2,0.24768483425889695,0.2589440643787384,0.3076923191547394,0.6153846383094788,1.0,-0.011259230119841451
3,3,0.24662957659789495,0.2589845657348633,0.3076923191547394,0.6153846383094788,1.0,-0.012354989136968336
3,4,0.24517836102417537,0.2590700685977936,0.3076923191547394,0.6153846383094788,1.0,-0.013891707573618212
3,5,0.24465920882565634,0.25917577743530273,0.3076923191547394,0.6153846383094788,1.0,-0.014516568609646396
3,6,0.24805691838264465,0.2594122886657715,0.3076923191547394,0.6153846383094788,1.0,-0.011355370283126831
3,7,0.24623363784381322,0.2595873177051544,0.3076923191547394,0.6153846383094788,1.0,-0.0133536798613412
3,8,0.24669458823544638,0.2597725987434387,0.3076923191547394,0.6153846383094788,1.0,-0.013078010507992344
3,9,0.24670968098299845,0.25986167788505554,0.3076923191547394,0.6153846383094788,1.0,-0.013151996902057095
