phase,epoch,train_loss,val_loss,acc_h1,acc_h5,acc_h20
1,1,0.24615813692410787,0.2453862407377788,0.5596449375152588,0.5552325589316232,0.4951723430837904
1,2,0.24587590098381043,0.24540876277855464,0.5618770803724017,0.5530004160744804,0.4951723430837904
1,3,0.245643636253145,0.2453972271510533,0.5663413660866874,0.5552325589316232,0.4996366287980761
1,4,0.24584016932381525,0.24534980952739716,0.5641092232295445,0.5552325589316232,0.4974044859409332
1,5,0.24587951434983146,0.24533154496124812,0.5618770803724017,0.5552325589316232,0.5018687716552189
1,6,0.2457645403014289,0.24533941277435847,0.5618770803724017,0.5552325589316232,0.4996366287980761
1,7,0.24571483963065677,0.24539119005203247,0.5641092232295445,0.5530004160744804,0.4996366287980761
1,8,0.2458485460943646,0.24538434190409525,0.5663413660866874,0.5530004160744804,0.4996366287980761
1,9,0.2457813064257304,0.24538869091442653,0.5708056518009731,0.5552325589316232,0.5018687716552189
1,10,0.24579199155171713,0.24542253358023508,0.5663413660866874,0.5530004160744804,0.5018687716552189
1,11,0.24597450660334694,0.24542110094002315,0.5685735089438302,0.5552325589316232,0.4996366287980761
