phase,epoch,train_loss,val_loss,acc_h1,acc_h5,acc_h20,gap
1,1,0.24773758686170344,0.2474762201309204,0.5081967115402222,0.5245901346206665,0.7049180269241333,
1,2,0.24753873559033,0.24745331704616547,0.5081967115402222,0.5245901346206665,0.6229507923126221,
1,3,0.24752854283263043,0.2474089115858078,0.5081967115402222,0.5573770403862,0.6229507923126221,
1,4,0.24759453026259817,0.2474467158317566,0.5081967115402222,0.5573770403862,0.6393442749977112,
1,5,0.24756819046125178,0.24740678071975708,0.5245901346206665,0.5573770403862,0.6229507923126221,
1,6,0.24746223084810304,0.24741226434707642,0.5245901346206665,0.5737704634666443,0.6393442749977112,
1,7,0.24756328543511832,0.24743014574050903,0.5081967115402222,0.5409836173057556,0.6393442749977112,
1,8,0.24745513862226068,0.24744808673858643,0.5081967115402222,0.5573770403862,0.6393442749977112,
1,9,0.24723216927633052,0.24745747447013855,0.5081967115402222,0.5409836173057556,0.6393442749977112,
1,10,0.24753770450266396,0.24749992787837982,0.5081967115402222,0.5737704634666443,0.6229507923126221,
1,11,0.24737090126770298,0.24753564596176147,0.5081967115402222,0.5409836173057556,0.6393442749977112,
3,1,0.24777995522429302,0.24742688238620758,0.5081967115402222,0.5409836173057556,0.6393442749977112,0.0003530728380854442
3,2,0.24752754445483044,0.24736124277114868,0.5245901346206665,0.5901639461517334,0.6229507923126221,0.00016630168368175768
3,3,0.24755583521796437,0.2473389059305191,0.5245901346206665,0.5409836173057556,0.6393442749977112,0.00021692928744526663
3,4,0.24758667953130675,0.2473752796649933,0.5245901346206665,0.5901639461517334,0.6393442749977112,0.0002113998663134664
3,5,0.24755525843399326,0.2472876012325287,0.5245901346206665,0.6229507923126221,0.6393442749977112,0.0002676572014645717
3,6,0.24735626396609517,0.24726030230522156,0.5409836173057556,0.5737704634666443,0.6393442749977112,9.596166087361135e-05
3,7,0.24741705089080623,0.24732042849063873,0.5245901346206665,0.5737704634666443,0.6393442749977112,9.66224001675009e-05
3,8,0.24741689679099294,0.24722129106521606,0.5409836173057556,0.6229507923126221,0.6229507923126221,0.00019560572577687063
3,9,0.24730817937269445,0.24731144309043884,0.5245901346206665,0.6229507923126221,0.6229507923126221,-3.263717744395045e-06
3,10,0.24727936634203282,0.2472642958164215,0.5245901346206665,0.6229507923126221,0.6229507923126221,1.5070525611310392e-05
3,11,0.24728376036737024,0.24727478623390198,0.5245901346206665,0.6065573692321777,0.6229507923126221,8.974133468259149e-06
3,12,0.24742741228603735,0.2472655177116394,0.5245901346206665,0.6229507923126221,0.6229507923126221,0.00016189457439794164
3,13,0.24724913079564165,0.24724075198173523,0.5409836173057556,0.6065573692321777,0.6229507923126221,8.378813906417815e-06
