phase,epoch,train_loss,val_loss,acc_h1,acc_h5,acc_h20
1,1,0.2457795848206776,0.24862002581357956,0.5247189154227575,0.5064070771137873,0.49834656218687695
1,2,0.2460733793857621,0.24857006470362344,0.5273230820894241,0.509011243780454,0.5009507288535436
1,3,0.24570998985592912,0.24849028637011847,0.5247189154227575,0.5116154104471207,0.5008680572112402
1,4,0.245847769626757,0.24846970538298288,0.5247189154227575,0.5116154104471207,0.4982638905445735
1,5,0.24609813457582055,0.24842933068672815,0.5221147487560908,0.509011243780454,0.4982638905445735
1,6,0.24608049741605434,0.24840183556079865,0.5247189154227575,0.509011243780454,0.5034722238779068
1,7,0.2458748188687534,0.24835165590047836,0.5273230820894241,0.509011243780454,0.5061177263657252
1,8,0.2457046512423492,0.2483663484454155,0.5247189154227575,0.5064070771137873,0.5034722238779068
1,9,0.245640771418083,0.2483698825041453,0.5195105820894241,0.5063657412926356,0.5061590621868769
1,10,0.24556041817839552,0.24836254368225733,0.5247189154227575,0.5089699079593023,0.5087632288535436
1,11,0.2457427880386027,0.24839631468057632,0.5247189154227575,0.5064070771137873,0.5061590621868769
1,12,0.24587968282583283,0.24837409456570944,0.5195105820894241,0.509011243780454,0.5088045646746954
1,13,0.24559093357586279,0.24838175376256308,0.5195105820894241,0.5064070771137873,0.5062003980080286
1,14,0.24571309947386022,0.24839478731155396,0.5195105820894241,0.5064070771137873,0.5061177263657252
1,15,0.2459383617813994,0.24838328609863916,0.5169064154227575,0.5063657412926356,0.5087218930323919
1,16,0.24587503620764103,0.24837876111268997,0.5169064154227575,0.5064070771137873,0.5061177263657252
1,17,0.24589113345960292,0.24839337170124054,0.5169064154227575,0.5064070771137873,0.5061177263657252
