phase,epoch,train_loss,val_loss,acc_h1,acc_h5,acc_h20
1,1,0.24486269553502402,0.2427179983683995,0.5820182732173375,0.5908949375152588,0.5940614598137992
1,2,0.2448598821957906,0.2424794009753636,0.5931789875030518,0.5931270803724017,0.5851328883852277
1,3,0.24482289254665374,0.24239707631724222,0.5976432732173375,0.5908949375152588,0.5862230062484741
1,4,0.24484492043654124,0.2422500912632261,0.5931789875030518,0.5908949375152588,0.5862230062484741
1,5,0.24459346466594273,0.24214270285197667,0.5931789875030518,0.5953592232295445,0.5862230062484741
1,6,0.24460076259242164,0.24206992983818054,0.5909468446459089,0.5953592232295445,0.588455149105617
1,7,0.24458236826790702,0.24201077009950364,0.5909468446459089,0.5931270803724017,0.5862230062484741
1,8,0.2445513986878925,0.24211097615105764,0.5931789875030518,0.5886627946581159,0.588455149105617
1,9,0.24446847637494404,0.24203900567122869,0.5909468446459089,0.5953592232295445,0.5917774098260062
1,10,0.24443921446800232,0.24196652429444448,0.5931789875030518,0.5886627946581159,0.5917774098260062
1,11,0.2446488055917952,0.2419677781207221,0.5976432732173375,0.5953592232295445,0.594009552683149
1,12,0.24450819856590694,0.2419626180614744,0.5976432732173375,0.5953592232295445,0.594009552683149
1,13,0.2442426860332489,0.2419935784169606,0.5976432732173375,0.5908949375152588,0.594009552683149
1,14,0.24456452363067202,0.24192924158913748,0.5976432732173375,0.5864306518009731,0.594009552683149
1,15,0.24454842805862426,0.241938944373812,0.5976432732173375,0.5953592232295445,0.5917774098260062
1,16,0.24466191828250886,0.2419576793909073,0.5976432732173375,0.5931270803724017,0.594009552683149
1,17,0.24448789788617029,0.24196296291691916,0.5976432732173375,0.5886627946581159,0.594009552683149
