phase,epoch,train_loss,val_loss,acc_h1,acc_h5,acc_h20
1,1,0.24748321931536604,0.25811439752578735,0.44262295961380005,0.4098360538482666,0.31147539615631104
1,2,0.24744217461202203,0.25777795910835266,0.44262295961380005,0.4098360538482666,0.31147539615631104
1,3,0.2475351516793414,0.25765541195869446,0.44262295961380005,0.4098360538482666,0.31147539615631104
1,4,0.2473652918891209,0.2572910785675049,0.44262295961380005,0.4098360538482666,0.31147539615631104
1,5,0.2475122489580294,0.2570711374282837,0.44262295961380005,0.4098360538482666,0.31147539615631104
1,6,0.24736802607047848,0.2569431662559509,0.44262295961380005,0.4098360538482666,0.31147539615631104
1,7,0.2472521252021557,0.2568601071834564,0.44262295961380005,0.4098360538482666,0.31147539615631104
1,8,0.24752740416584945,0.2567390203475952,0.44262295961380005,0.4098360538482666,0.31147539615631104
1,9,0.24732955127227596,0.25663596391677856,0.44262295961380005,0.4098360538482666,0.31147539615631104
1,10,0.24739623469550434,0.25658735632896423,0.44262295961380005,0.4098360538482666,0.31147539615631104
1,11,0.24738173659254864,0.2564338445663452,0.44262295961380005,0.4098360538482666,0.31147539615631104
1,12,0.24726801565507564,0.2564982771873474,0.44262295961380005,0.4098360538482666,0.31147539615631104
1,13,0.24736488446956728,0.2564399838447571,0.44262295961380005,0.4098360538482666,0.31147539615631104
1,14,0.24732530008002027,0.25642314553260803,0.44262295961380005,0.4098360538482666,0.31147539615631104
1,15,0.24730359781079175,0.2564929723739624,0.44262295961380005,0.4098360538482666,0.31147539615631104
1,16,0.24740718414143817,0.25641000270843506,0.44262295961380005,0.4098360538482666,0.31147539615631104
1,17,0.2473175271255214,0.2564297914505005,0.44262295961380005,0.4098360538482666,0.31147539615631104
1,18,0.24738951318147706,0.25641971826553345,0.44262295961380005,0.4098360538482666,0.31147539615631104
1,19,0.2472984485509919,0.2563459575176239,0.44262295961380005,0.4098360538482666,0.31147539615631104
1,20,0.24731169168542072,0.2563812732696533,0.44262295961380005,0.4098360538482666,0.31147539615631104
1,21,0.2473740156103925,0.25634530186653137,0.44262295961380005,0.4098360538482666,0.31147539615631104
