phase,epoch,train_loss,val_loss,acc_h1,acc_h5,acc_h20,gap
1,1,0.2475794164872751,0.24732142686843872,0.49180328845977783,0.5573770403862,0.7213114500045776,
1,2,0.24738552839290806,0.24751466512680054,0.49180328845977783,0.5573770403862,0.7049180269241333,
1,3,0.24725406380688272,0.24765382707118988,0.49180328845977783,0.5573770403862,0.7049180269241333,
1,4,0.24747327079133288,0.24773454666137695,0.49180328845977783,0.5573770403862,0.7049180269241333,
1,5,0.24728787526851748,0.24776020646095276,0.49180328845977783,0.5573770403862,0.7049180269241333,
1,6,0.24744558588760654,0.2477828413248062,0.49180328845977783,0.5573770403862,0.7049180269241333,
1,7,0.2473164019061298,0.2478732168674469,0.49180328845977783,0.5573770403862,0.7049180269241333,
1,8,0.2472727011616637,0.24787423014640808,0.49180328845977783,0.5573770403862,0.7049180269241333,
1,9,0.24726707506470563,0.2478637844324112,0.49180328845977783,0.5573770403862,0.7049180269241333,
1,10,0.24725124457987344,0.2478596717119217,0.49180328845977783,0.5573770403862,0.7049180269241333,
1,11,0.24728107052605328,0.24786049127578735,0.49180328845977783,0.5573770403862,0.7049180269241333,
3,1,0.2473999072865742,0.2475903183221817,0.49180328845977783,0.5573770403862,0.7049180269241333,-0.00019041103560749062
3,2,0.24753917499286374,0.2478734403848648,0.49180328845977783,0.5573770403862,0.7049180269241333,-0.00033426539200107075
3,3,0.24734534904724215,0.24775053560733795,0.49180328845977783,0.5573770403862,0.7049180269241333,-0.0004051865600958049
3,4,0.24761204094421574,0.24784834682941437,0.49180328845977783,0.5573770403862,0.7049180269241333,-0.00023630588519862883
3,5,0.24731067840645954,0.24782761931419373,0.49180328845977783,0.5573770403862,0.7049180269241333,-0.0005169409077341869
3,6,0.2474077234907848,0.24786464869976044,0.49180328845977783,0.5573770403862,0.7049180269241333,-0.00045692520897563926
3,7,0.24714538891141008,0.247760608792305,0.49180328845977783,0.5573770403862,0.7049180269241333,-0.0006152198808949128
3,8,0.24725073321563443,0.24773864448070526,0.49180328845977783,0.5573770403862,0.7049180269241333,-0.00048791126507083393
3,9,0.24718898898217737,0.24774420261383057,0.49180328845977783,0.5573770403862,0.7049180269241333,-0.0005552136316532008
