phase,epoch,train_loss,val_loss,acc_h1,acc_h5,acc_h20
1,1,0.2482778195823942,0.2424902766942978,0.6153846383094788,0.3076923191547394,0.0
1,2,0.2484008116381509,0.24251040816307068,0.6153846383094788,0.3076923191547394,0.0
1,3,0.24704243029866899,0.24251601099967957,0.6153846383094788,0.3076923191547394,0.0
1,4,0.24753145447799138,0.24251888692378998,0.6153846383094788,0.3076923191547394,0.0
1,5,0.2464076429605484,0.24253612756729126,0.6153846383094788,0.3076923191547394,0.0
1,6,0.2470099117074694,0.24254091084003448,0.6153846383094788,0.3076923191547394,0.0
1,7,0.24589175837380545,0.24252599477767944,0.6153846383094788,0.3076923191547394,0.0
1,8,0.2467990858214242,0.24252954125404358,0.6153846383094788,0.3076923191547394,0.0
1,9,0.24731449144227163,0.24252949655056,0.6153846383094788,0.3076923191547394,0.0
1,10,0.2459417028086526,0.24248220026493073,0.6153846383094788,0.3076923191547394,0.0
1,11,0.24766130532537187,0.24246424436569214,0.6153846383094788,0.3076923191547394,0.0
