phase,epoch,train_loss,val_loss,acc_h1,acc_h5,acc_h20
1,1,0.24545685603068426,0.2462235689163208,0.5649801592032114,0.5391865173975626,0.5421626965204874
1,2,0.24517983542038843,0.24620372553666434,0.5597718258698782,0.5391865173975626,0.526289681593577
1,3,0.24534758581564978,0.24617953101793924,0.5597718258698782,0.544394850730896,0.5052083333333334
1,4,0.2452359486084718,0.24615551034609476,0.5597718258698782,0.544394850730896,0.4945436517397563
1,5,0.24502694950653955,0.24614461759726206,0.5597718258698782,0.544394850730896,0.5024801592032114
1,6,0.24569431520425355,0.2461235672235489,0.5597718258698782,0.544394850730896,0.4630456368128459
1,7,0.2450502606538626,0.24611805379390717,0.5545634925365448,0.5496031840642294,0.4630456368128459
1,8,0.2451752802500358,0.24610834320386252,0.5545634925365448,0.5548115173975626,0.4630456368128459
1,9,0.245078084560541,0.2461154361565908,0.5493551592032114,0.546875,0.460317462682724
1,10,0.2449202021727195,0.2460989554723104,0.5493551592032114,0.5548115173975626,0.4838789701461792
1,11,0.24514641555456015,0.2461000233888626,0.5493551592032114,0.5548115173975626,0.4709821442763011
1,12,0.24516929571445173,0.24610218405723572,0.5493551592032114,0.5496031840642294,0.4526289701461792
1,13,0.2449749123591643,0.2460955729087194,0.5441468258698782,0.5496031840642294,0.4526289701461792
1,14,0.24510626380260175,0.2460975100596746,0.5441468258698782,0.5496031840642294,0.4526289701461792
1,15,0.24493121413084176,0.24609598020712534,0.5441468258698782,0.5496031840642294,0.4578373034795125
1,16,0.24500573254548585,0.24608978629112244,0.5441468258698782,0.5496031840642294,0.4630456368128459
