fold,epoch,lr,train_loss,train_bce,train_huber,train_grad_norm,train_acc_h1,train_acc_h5,train_acc_h20,train_mean_acc,val_loss,val_bce,val_huber,val_grad_norm,val_acc_h1,val_acc_h5,val_acc_h20,val_mean_acc,gap
3,1,0.00012005623242736643,0.24847063683933063,0.48950857056666874,0.007432703170881757,0.01901910969861009,0.5228486933529517,0.5116460941714481,0.5103438849052724,0.5149462241432241,0.24700682748888814,0.48713336590417594,0.0068802884996457155,0.0,0.5474799320448277,0.538130945937578,0.5284028971611068,0.5380045917145042,0.001463809350442491
3,2,0.00024011246485473287,0.24774590410309597,0.488097076254092,0.00739473125742491,0.01671849155637154,0.5397861091817011,0.5256620824197417,0.5180772270754294,0.527841806225624,0.2466813336278117,0.48649886285149774,0.006863805186544913,0.0,0.5471392707076184,0.5440200515264688,0.5313478628563326,0.5408357283634733,0.001064570475284271
3,3,0.00029291417953683204,0.24743950108733612,0.48748141994800165,0.007397581693395728,0.015183071193636441,0.5450511962803521,0.5309820582073801,0.5208705810249828,0.5323012785042384,0.2465956581020078,0.48633918200814447,0.006852133884527828,0.0,0.5498567157706549,0.5444668340821599,0.5306595203488372,0.5416610234005507,0.0008438429853283302
3,4,0.0002874785511624055,0.24717586126344265,0.48698380624382503,0.007367915778139506,0.014114050728986497,0.5512525675168362,0.5318310950344005,0.5234179940659213,0.5355005522057193,0.2466319002384363,0.48640744699988253,0.006856353991383383,0.0,0.5512119285589041,0.5418096756519273,0.5313627279775087,0.54146144406278,0.0005439610250063398
3,5,0.0002805914600585246,0.2471599391807717,0.4869600917611803,0.007359787040941888,0.01395313820607559,0.5518865856130453,0.5333711556584271,0.521811099186435,0.5356896134859691,0.24660779743693595,0.48636144347662147,0.0068541528835762726,0.0,0.5501292448404224,0.5477826044309971,0.532150171870409,0.5433540070472761,0.000552141743835749
3,6,0.0002723283626365398,0.2468557335453793,0.48635307959427043,0.007358387287104157,0.014690386726841574,0.5568054802803022,0.5355892361466723,0.5217903079835816,0.5380616748035187,0.2466416819844135,0.4864288211561913,0.006854541900264489,0.0,0.5496221756519273,0.5429072244915851,0.5353296776843626,0.5426196926092917,0.00021405156096579447
3,7,0.00026277979112097075,0.24669660045056488,0.4860517996814826,0.007341401420306824,0.015429071805045113,0.559830334761662,0.5351585181172615,0.5246972953268181,0.5398953827352472,0.24631149139861727,0.4857726805778437,0.006850300722235684,0.0,0.5521732128636782,0.5460871433795884,0.5343911041354024,0.5442171534595563,0.00038510905194760747
3,8,0.00025205036165950906,0.24660968975942643,0.48585017021981003,0.0073692089566127755,0.016006331465510212,0.5616515679437606,0.5352335175809034,0.5305728874664396,0.5424859909970347,0.24679578476867012,0.486725488027861,0.0068660830607811035,0.0,0.5494025006543758,0.5433085855356482,0.5322554669407911,0.5416555177102717,-0.00018609500924368638
3,9,0.00024025762812661194,0.2462063232825009,0.48504619932007176,0.007366446340871011,0.018345458162577707,0.5655595568080697,0.5383196117168847,0.5280838409826962,0.5439876698358835,0.24654926983423012,0.4862397209156391,0.006858819405288371,0.0,0.5503712175197379,0.5463365486194921,0.5323995771103127,0.543035781083181,-0.0003429465517292285
3,10,0.00021057811184703305,0.2461226076515832,0.48491242178988403,0.007332794677980889,0.019874723309725173,0.5672558160799728,0.5401843930016637,0.5281809925753841,0.5452070672190068,0.24665622543110405,0.48644418633261394,0.006868264794912796,0.0,0.5489028640264688,0.5467907637357712,0.5366543340821599,0.5441159872814666,-0.0005336177795208508
